Green_genes11	Green_genes_13_5
561842	561842
561894	592640
561898	561898
561916	561916
561987	4385485
562018	563937
562332	562332
562510	1143858
562517	2307934
562598	4367782
562720	562720
563161	563161
563164	548621
563165	589027
563166	4300601
5632	4126876
56320	594026
563256	572359
563315	294791
563390	966231
563459	818251
563572	563572
563574	3856404
563703	561452
563839	830596
563888	563888
563923	154073
564055	564055
564188	564188
564222	816759
564481	564481
564526	564526
564553	4313541
564645	564645
564870	10908
564878	564878
564936	833575
565289	565289
565390	565390
56545	56545
565462	724681
565587	565587
565606	548556
565720	565720
565725	565725
566078	566078
566297	566297
566298	147076
566342	566342
566344	204265
566391	566391
566392	566392
566462	566462
56651	56651
566562	223139
566695	547327
566776	38200
566886	113588
566963	4356170
567040	805487
567379	567379
567560	717889
567564	567564
567650	567650
567760	567760
567768	564590
567864	567864
567944	567944
568166	568166
568167	567259
568204	1116423
568276	568276
568411	700699
568419	568419
568929	4306836
569237	569237
569774	212902
570120	4318578
570248	570248
570614	570614
570930	3973322
570934	352485
571114	571114
571148	4348329
571220	815158
571433	571433
571492	3526330
571587	666382
571665	571665
571666	571666
571667	1136366
572137	572137
572138	572138
572311	572311
572313	572313
572391	154073
572414	585095
572427	566025
572428	3341679
572494	572494
572751	572751
572807	572807
572886	572886
573135	573135
573137	573137
573162	4301524
573354	573354
573413	573413
573491	4341066
573498	573498
573531	249749
5740	5740
574214	592855
574226	221902
574432	574432
574480	574480
574489	4433902
574522	574522
574527	574527
574772	565577
574788	574788
57482	57482
57484	57484
57488	514112
574881	574881
574974	574974
575032	145053
575389	819976
575425	575425
575472	575472
575486	575486
575785	575785
575915	556863
575995	4381113
575997	575997
576076	576076
576145	576145
576308	576308
576499	576499
576508	576508
576671	576671
576679	576679
576785	576785
576923	576923
576928	576928
577081	4383657
577082	577082
577085	577085
5771	4301277
577170	577170
577176	577176
577323	588513
577375	577375
577466	1085699
577468	577468
577518	577518
577614	577614
577706	577706
5779	1835911
578006	968363
578054	227063
578057	561587
578058	578058
578230	578230
578231	578231
578362	578362
578437	578437
578464	578464
578911	578911
579010	579010
579098	548731
579184	579184
579215	248223
579351	579351
579423	579423
579731	579731
579733	579733
579734	1132655
579750	579750
579933	579933
580059	580059
580063	580063
580473	580473
580735	833564
580761	577150
580798	1799482
580939	304212
58103	58103
581095	553362
581115	581115
581116	4355097
581228	4358273
58127	556657
581273	581273
58135	4381458
581361	581361
581463	581463
581496	574749
58153	58153
581650	581650
581652	1629740
581655	585878
581658	581658
581688	563558
581689	581689
581700	228556
581916	159741
582177	586494
582179	589597
582373	4353473
582466	582466
582574	582574
582632	582632
582637	136773
582647	430929
583080	583080
583086	583086
583117	583117
583118	583118
583119	4334725
583190	583190
583227	583227
583279	571160
583303	583303
583306	4443276
583339	550121
583421	583421
583425	583425
583522	583522
583756	583756
583834	837459
583840	583840
584106	584106
584174	584174
584176	584176
584439	773823
584776	584776
584810	542410
584845	226240
5850	559951
5851	286163
585104	806057
585106	4416015
585277	585277
585279	585279
585343	259620
585420	155460
585584	585584
5856	5860
585746	594329
586064	366633
586112	586112
58612	58612
58613	58613
58618	58618
5863	309877
586306	586306
586374	586374
586378	586378
586380	586380
586383	586383
586467	4367527
586481	586481
586489	586489
586541	1140635
586573	1082590
586725	1107112
586779	864027
586950	586950
586961	257224
586966	586966
587145	587145
587274	587274
587360	587360
587488	819448
587669	587669
587746	587746
587893	587893
58790	58790
588200	588200
588201	588201
588256	588256
588259	578241
588281	588281
588434	611127
588742	588742
588981	588981
588984	588984
589000	589000
589410	589410
589624	770499
589725	4050730
589746	4335578
5900	5900
590061	545740
590062	590062
5901	5901
590175	590175
5902	5902
5904	5904
590443	575101
590554	590554
590555	4313347
590657	4390723
590693	590693
590779	585333
590884	590884
590937	590937
590960	590960
590969	814074
591167	646174
591182	127240
591187	1001040
591206	109247
591209	278042
591271	4314520
591285	591285
591460	591460
591496	103132
591499	591499
591569	591569
591769	624808
592092	592092
592094	592094
592117	592117
592118	343239
592142	4408733
592283	592283
592533	4303027
59259	337093
592739	694426
592849	592849
593277	74219
593301	593301
593393	272154
593766	593766
593853	1116472
593905	593905
593908	593908
593970	818614
593973	593973
593976	219799
593977	593977
5950	332714
5951	5951
59574	59574
59902	834138
6010	6010
6013	6013
60181	60181
60251	590099
60254	69292
60257	60257
60259	1140784
60702	321101
60705	1131603
60986	65469
61001	61001
61125	141560
61127	61127
6195	4397998
62480	62480
62487	62487
62700	150564
62701	62701
62707	62707
62918	754783
63016	62521
63017	63017
63190	63190
63207	4360323
63257	277687
63282	820725
63283	255410
63750	729052
63781	63781
63782	63782
63785	63785
6402	1122364
64362	165389
64396	4391161
65355	281015
65383	65383
65681	65681
65682	65682
65689	65689
66186	66186
66188	66188
66290	614085
66938	246497
6721	6721
6725	716976
67341	67341
674	683191
675	100467
6772	4309188
67790	4479957
67794	67794
67797	67797
6821	3123133
6825	6825
685	1139618
687	38435
6892	110790
69790	4377604
69852	265873
70140	15976
70494	70494
70598	70598
70625	910853
70628	70628
71233	274098
71520	4361178
7173	1135190
71882	71882
71957	71957
71965	351067
72147	186011
72480	72480
72771	114234
72826	72826
7288	4195429
73021	4373910
73120	73120
73511	810157
73685	73685
740	4349961
74274	630141
743	553284
7432	7432
74365	74365
74461	361702
74465	823745
74466	556909
7460	4019363
74610	74610
74988	74988
7553	7553
75565	799132
7570	815656
7575	805804
7577	754362
76200	426638
76270	744505
7630	337277
7633	7633
7634	3689762
76350	4345313
7641	7641
7642	551726
7643	7643
7649	7649
76766	4470541
76821	76821
77182	546825
77449	366623
77638	141727
77774	77774
77775	4047
77873	683769
77877	77877
77878	77966
77962	217239
78022	4318650
78092	78092
78119	644654
78123	78123
78124	1132232
78125	220685
78223	4319473
78594	78594
78630	78630
79121	79121
7914	7934
79171	79171
79373	79373
79376	79376
79454	9236
79502	79502
79509	1128607
8006	4477964
8008	723968
80175	80175
8030	895858
8035	8035
8039	8039
805	1135040
806	1135040
807	807
81220	81220
81294	81294
81385	81385
81842	81842
81849	4296806
81918	85814
81997	81997
81999	315597
82204	82204
82350	4399237
8265	8281
82965	82965
83153	271524
83306	4328665
83666	340084
83672	9025
83777	3132416
83830	4462856
84701	84701
85080	819906
85218	85218
85331	85331
85734	85734
85805	2773305
86082	86082
86198	83388
87249	87249
87293	678511
87318	87318
87984	709971
88072	88072
88221	88221
883	883
8864	8864
88727	636042
89232	851923
89599	89599
90078	90078
90126	816209
90452	90452
90505	4482992
90551	88552
91008	91008
91057	91057
91087	91087
9123	4479122
9126	1716185
9128	9128
9129	9129
91580	91580
91583	555654
91588	91588
91712	1095594
9250	9250
92501	4364628
92508	533801
92717	4463352
92743	269907
93240	93240
93366	93366
93440	93440
93503	93503
93508	93508
93710	524625
93834	93834
93990	93990
93999	93999
94102	171126
94413	11121
94416	4412394
94490	4365803
94496	94758
94511	94511
94518	94518
94705	94705
94969	94969
9510	9510
9511	9511
9513	1137471
9514	70580
95171	558567
95713	737344
95791	95791
95866	95866
95883	95883
95950	747279
96203	159029
9648	9648
96743	248740
96747	96747
9727	9727
97286	97286
97294	97294
97315	97315
97447	740940
97627	97627
97734	4359972
98216	98216
9822	317556
98535	98535
98768	826758
9912	9912
99122	99122
99126	646591
99372	4343834
99494	589597
99512	414705
99516	4451932
99525	138826
99527	99527
99654	4302086
99658	99658
99865	99865
99902	553442
99903	4380694
99906	99906
99909	783545
99983	99983
99987	99987
100033	100033
100099	831419
100120	4404109
100122	630649
100123	100123
100124	828198
100126	87098
100412	4455609
100606	1140810
100680	100680
100723	100723
100828	100828
100862	100862
100865	100865
100950	1011502
100954	4966
100956	4328299
100980	741097
101021	101021
101152	101152
101184	4317276
101210	101210
101215	101215
101217	4145
101219	4352616
101290	4358640
101294	1109454
101299	732837
101390	1129217
101392	101392
101394	104014
101450	323010
101452	70991
101552	307679
101553	101553
101609	125125
101644	513602
101721	101721
10180	10180
101844	101844
101847	101847
101849	48444
10189	828524
101987	1600821
102054	7821
102184	102184
102348	102348
102497	4371950
102681	1667532
102689	102689
102735	102735
102750	102750
103142	1122081
103145	103145
103209	103209
103240	103240
103241	103241
103247	103247
103333	830764
103467	103467
103521	245423
103547	103683
103561	3053045
103642	200559
103710	830442
103719	103719
103760	200046
103930	103930
103956	1129305
104010	104010
104117	4300564
104251	576810
104352	104352
10442	10442
10444	10444
10449	688662
104523	104523
104526	1667534
104600	758523
104603	241760
104680	677148
104684	104684
104688	1138255
104694	104694
104752	104752
104841	157006
105000	105000
105005	4311788
105081	99960
105146	105146
105240	1128707
105406	736769
105551	614814
105552	105552
105613	2160270
105617	105617
105619	105619
105725	4324547
105727	345135
105791	105791
105792	546567
105798	657355
105823	815207
106010	14500
106097	106097
106114	1114110
106191	268683
106198	4308690
106330	155700
106400	543250
106409	2142514
106723	33986
106838	106838
10686	838434
10688	154968
107137	107137
107152	547824
107159	107159
107252	4339144
107258	107258
107481	79191
107484	107484
107488	107488
10762	10762
107690	107690
107764	1122588
107768	107768
107782	557248
107873	107873
107878	107878
107879	4469355
108084	108084
108086	108086
108312	558264
108313	558528
108314	624474
108318	976991
10840	10840
10844	99057
10845	652375
108457	218098
108710	564079
108712	811421
108860	108860
108861	129048
109015	4392188
109165	4466138
109193	109193
109194	109194
109282	4483850
109284	1105827
10960	10960
109733	109733
110001	110001
110130	110130
110215	110215
11039	673925
110474	110474
110511	110511
110530	105041
110675	4348382
110678	110678
110737	110737
110755	110755
110756	110756
110814	110814
110815	3585003
110833	110833
111264	1123021
111384	401717
111386	1113028
111492	82104
111493	39861
111566	4462317
111660	111660
111753	111753
11180	11180
111800	111800
111801	111801
111803	4324351
111806	111806
11181	11183
11188	11188
111887	111887
111976	111976
112006	112006
112154	112154
112159	112159
112186	112186
112217	105501
112292	112292
112323	112323
112328	112328
112396	244041
112426	112426
11247	238608
11268	4184607
112728	114148
112746	112746
112747	112747
112749	248851
112802	112802
112876	112876
112879	112879
112936	250298
112955	119955
112959	112959
113128	113128
113170	113170
113200	4308655
113201	1104999
113207	113207
113376	530283
113378	113378
113510	4437448
113576	113576
113578	113578
113777	113777
113865	4435655
113866	113866
114012	114012
11402	4406036
114095	114095
114238	2907650
114239	4416308
114252	113650
114259	114259
114322	114322
114327	4329610
114426	114426
114497	2812241
114511	114511
114513	2614101
114514	114514
114701	143278
114706	1124095
114783	1122225
114784	114784
114788	114788
114860	4388538
114901	249034
114903	114903
114909	4338742
114982	115049
115051	1126155
115159	101293
115218	1144189
115290	115290
115461	258075
117676	988375
118980	828796
12039	549754
120969	120969
12175	12176
1219	252552
122173	124055
122683	122683
122816	4355481
122896	122896
123108	555208
12340	4350881
12343	4398116
12346	4398116
12408	12408
124491	124491
124675	124675
124913	124913
125230	125230
125235	125235
125237	125237
12561	181318
12562	12562
125665	4339547
12567	955102
12568	1047077
125712	125712
125802	125802
125969	4316508
126212	126212
126392	126392
126401	4418275
126934	1143460
12724	386088
12727	12727
128093	842996
128094	128094
128098	30701
1281	1281
1282	2261538
128261	128261
128299	1120344
128551	128551
129412	129412
129415	360547
129416	129416
1295	1295
129514	4339627
1296	826642
129759	129759
12980	12980
12986	12986
12987	12987
12988	636059
12989	4316726
1299	48579
130289	130289
130368	1876538
130535	130535
130684	827441
131056	131056
131164	131164
131339	131339
131456	131456
131553	131553
131712	328472
131718	131718
131861	131861
132060	834675
132063	132063
132602	132602
132604	4446763
132680	132680
132687	132687
132722	132722
132728	4466586
132935	804911
133044	133044
133411	4355436
133461	1129841
133467	133467
133568	133568
133750	133750
133856	133856
133876	3498923
134038	4416810
134268	131559
134301	176836
134305	134305
13453	1016547
13456	1013299
134576	1105147
13459	650615
135070	830429
135410	135410
135411	135411
135753	135753
135845	135845
135896	4456340
135899	732343
136017	136017
136019	136019
136091	136091
136097	645559
136114	136114
136116	544425
136119	136119
136195	1951956
136225	136225
136303	239787
136445	354224
136526	136526
136529	4331736
13659	13659
136608	136608
136722	1104817
136727	136727
136835	136835
136988	136988
137052	4221693
137055	137055
137211	137211
